Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/25/022/6,025022,Indicateur de rejet des données GHRSST*,6,Nébulosité détectée (mesures dans l'infrarouge seulement),,,,,Operational
bufr4/0/25/022/7,025022,Indicateur de rejet des données GHRSST*,7,Valeur insignifiante,,,,,Operational
bufr4/0/25/022/8,025022,Indicateur de rejet des données GHRSST*,8,SST hors limites,,,,,Operational
bufr4/0/25/022/9-bits-mis-à-1,025022,Indicateur de rejet des données GHRSST*,9 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/023/1,025023,Indicateur de confiance des données GHRSST,1,Une valeur de confiance par défaut a été utilisée,,,,,Operational
bufr4/0/25/023/2,025023,Indicateur de confiance des données GHRSST,2,Des valeurs par défaut de l'erreur systématique et de l'écart-type ont été utilisées,,,,,Operational
bufr4/0/25/023/3,025023,Indicateur de confiance des données GHRSST,3,Réflexion solaire supposée,,,,,Operational
bufr4/0/25/023/4,025023,Indicateur de confiance des données GHRSST,4,Données sur les glaces de mer extraites de mesures en hyperfréquences,,,,,Operational
bufr4/0/25/023/5,025023,Indicateur de confiance des données GHRSST,5,Calcul de la vitesse du vent élevée,,,,,Operational
bufr4/0/25/023/6,025023,Indicateur de confiance des données GHRSST,6,SST inexacte en raison d'une valeur basse (< 285K) (ne s'applique qu'à l'instrument TMI),,,,,Operational
bufr4/0/25/023/7,025023,Indicateur de confiance des données GHRSST,7,Faible contamination supposée par la pluie,,,,,Operational
bufr4/0/25/023/8,025023,Indicateur de confiance des données GHRSST,8,Contamination possible des lobes latéraux,,,,,Operational
bufr4/0/25/023/9-bits-mis-à-1,025023,Indicateur de confiance des données GHRSST,9 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/024/0,025024,Qualité des données GHRSST,0,Données infrarouges non traitées,,,,,Operational
bufr4/0/25/024/1,025024,Qualité des données GHRSST,1,Mesures en présence de nuages,,,,,Operational
bufr4/0/25/024/2,025024,Qualité des données GHRSST,2,Valeur incorrecte: mesures probablement contaminées par la présence de nuages,,,,,Operational
bufr4/0/25/024/3,025024,Qualité des données GHRSST,3,Données suspectes,,,,,Operational
bufr4/0/25/024/4,025024,Qualité des données GHRSST,4,Données acceptables,,,,,Operational
bufr4/0/25/024/5,025024,Qualité des données GHRSST,5,Données excellentes,,,,,Operational
bufr4/0/25/024/6,025024,Qualité des données GHRSST,6,Pellicule froide supposée,,,,,Operational
bufr4/0/25/024/7-9,025024,Qualité des données GHRSST,7-9,En réserve,,,,,Operational
bufr4/0/25/024/10,025024,Qualité des données GHRSST,10,Mesures en hyperfréquences non traitées,,,,,Operational
bufr4/0/25/024/11,025024,Qualité des données GHRSST,11,Mesures en hyperfréquences contestables qui pourraient être contaminées,,,,,Operational
bufr4/0/25/024/12,025024,Qualité des données GHRSST,12,Mesures en hyperfréquences acceptables,,,,,Operational
bufr4/0/25/024/13,025024,Qualité des données GHRSST,13,Probabilité élevée d'une variabilité diurne,,,,,Operational
bufr4/0/25/024/14,025024,Qualité des données GHRSST,14,En réserve,,,,,Operational
bufr4/0/25/024/15,025024,Qualité des données GHRSST,15,Valeur manquante,,,,,Operational
bufr4/0/25/029/1,025029,Méthode d'étalonnage,1,En réserve,,,,,Operational
bufr4/0/25/029/2,025029,Méthode d'étalonnage,2,Cible ou signal d'étalonnage,,,,,Operational
bufr4/0/25/029/3,025029,Méthode d'étalonnage,3,Par rapport à des pluviomètres,,,,,Operational
bufr4/0/25/029/4,025029,Méthode d'étalonnage,4,"Par rapport à d'autres instruments (distromètre, atténuation)",,,,,Operational
bufr4/0/25/029/5,025029,Méthode d'étalonnage,5,En réserve,,,,,Operational
bufr4/0/25/029/6-bits-mis-à-1,025029,Méthode d'étalonnage,6 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/030/0,025030,Moyenne mobile de la température de la mer en surface,0,"Moyenne mobile de la température de la mer inusitée, les critères d'usage n'étant pas respectés",,,,,Operational
bufr4/0/25/030/1,025030,Moyenne mobile de la température de la mer en surface,1,"Moyenne mobile de la température de la mer inusitée, les données n'étant pas disponibles",,,,,Operational
bufr4/0/25/030/2,025030,Moyenne mobile de la température de la mer en surface,2,Moyenne mobile de la température de la mer utilisée comme prédicteur,,,,,Operational
bufr4/0/25/030/3,025030,Moyenne mobile de la température de la mer en surface,3,Valeur manquante,,,,,Operational
bufr4/0/25/031/0,025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,0,En réserve,,,,,Operational
bufr4/0/25/031/1,025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,1,"Aucun éclaircissage (tous les niveaux établis par le modèle sont inclus, de la base au sommet du pseudo-sondage)",,,,,Operational
bufr4/0/25/031/2,025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,2,Les niveaux établis par le modèle sont présents à condition qu'il s'agisse de niveaux significatifs conformément aux règles B/C 25 s'appliquant aux données classiques des sondages TEMP,,,,,Operational
bufr4/0/25/031/3,025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,3,Un sous-ensemble déterminé de niveaux établis par le modèle est fourni,,,,,Operational
bufr4/0/25/031/4,025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,4,Aucun niveau établi par le modèle n'est fourni. Tous les niveaux du profil sont obtenus par interpolation pour représenter un ensemble déterminé de surfaces isobares,,,,,Operational
bufr4/0/25/031/5-6,025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,5-6,En réserve,,,,,Operational
bufr4/0/25/031/7,025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,7,Valeur manquante,,,,,Operational
bufr4/0/25/032/0,025032,Information sur le mode du profileur de vent,0,En réserve,,,,,Operational
bufr4/0/25/032/1,025032,Information sur le mode du profileur de vent,1,Données du mode bas,,,,,Operational
bufr4/0/25/032/2,025032,Information sur le mode du profileur de vent,2,Données du mode haut,,,,,Operational
bufr4/0/25/032/3,025032,Information sur le mode du profileur de vent,3,Valeur manquante,,,,,Operational
bufr4/0/25/033/0,025033,Information sur le sous-mode du profileur de vent,0,Profileur de vent fonctionnant dans le sous-mode A,,,,,Operational
bufr4/0/25/033/1,025033,Information sur le sous-mode du profileur de vent,1,Profileur de vent fonctionnant dans le sous-mode B,,,,,Operational
bufr4/0/25/033/2,025033,Information sur le sous-mode du profileur de vent,2,En réserve,,,,,Operational
bufr4/0/25/033/3,025033,Information sur le sous-mode du profileur de vent,3,Valeur manquante,,,,,Operational
bufr4/0/25/034/1,025034,Résultats des essais de contrôle de la qualité du profileur de vent,1,Essai A effectué et négatif,Signification (1 = vrai; 0 = faux),,,,Operational
bufr4/0/25/034/2,025034,Résultats des essais de contrôle de la qualité du profileur de vent,2,Essai B effectué et négatif,Signification (1 = vrai; 0 = faux),,,,Operational
bufr4/0/25/034/3,025034,Résultats des essais de contrôle de la qualité du profileur de vent,3,Résultats de l'essai non concluants,Signification (1 = vrai; 0 = faux),,,,Operational
bufr4/0/25/034/4-bits-mis-à-1,025034,Résultats des essais de contrôle de la qualité du profileur de vent,4 bits mis à 1,Valeur manquante,Signification (1 = vrai; 0 = faux),,,,Operational
bufr4/0/25/035/0,025035,Méthode de décision pour la polarité,0,Non définie,,,,,Operational
bufr4/0/25/035/1,025035,Méthode de décision pour la polarité,1,Variation individuelle de la tension,,,,,Operational
bufr4/0/25/035/2,025035,Méthode de décision pour la polarité,2,"Intensité, dépassement d'un seuil",,,,,Operational
bufr4/0/25/035/3,025035,Méthode de décision pour la polarité,3,"Tension, dépassement d'un seuil",,,,,Operational
bufr4/0/25/035/4,025035,Méthode de décision pour la polarité,4,"Convergence des capteurs, intensité dépassant un seuil",,,,,Operational
bufr4/0/25/035/5,025035,Méthode de décision pour la polarité,5,"Convergence des capteurs, tension dépassant un seuil",,,,,Operational
bufr4/0/25/035/6,025035,Méthode de décision pour la polarité,6,En réserve,,,,,Operational
bufr4/0/25/035/7,025035,Méthode de décision pour la polarité,7,Valeur manquante,,,,,Operational
bufr4/0/25/036/0,025036,Méthode de localisation des atmosphériques,0,Réseau de plusieurs radiogoniomètres utilisés pour les mêmes atmosphériques individuels,,,,,Operational
bufr4/0/25/036/1,025036,Méthode de localisation des atmosphériques,1,Réseau de plusieurs stations indiquant l'heure d'arrivée utilisées pour les mêmes atmosphériques individuels,,,,,Operational
bufr4/0/25/036/2-5,025036,Méthode de localisation des atmosphériques,2-5,En réserve,,,,,Operational
bufr4/0/25/036/6,025036,Méthode de localisation des atmosphériques,6,Technique de mesure de la direction et de la distance pour une seule station,,,,,Operational
bufr4/0/25/036/7-14,025036,Méthode de localisation des atmosphériques,7-14,En réserve,,,,,Operational
bufr4/0/25/036/15,025036,Méthode de localisation des atmosphériques,15,Valeur manquante,,,,,Operational
bufr4/0/25/040/0,025040,Produit de vent obtenu par traceur au CO2,0,Mode non spécifique,,,,,Operational
bufr4/0/25/040/1,025040,Produit de vent obtenu par traceur au CO2,1,Données de première approximation,,,,,Operational
bufr4/0/25/040/2,025040,Produit de vent obtenu par traceur au CO2,2,Données sur les nuages,,,,,Operational
bufr4/0/25/040/3,025040,Produit de vent obtenu par traceur au CO2,3,Données vectorielles moyennes,,,,,Operational
bufr4/0/25/040/4,025040,Produit de vent obtenu par traceur au CO2,4,Données primaires,,,,,Operational
bufr4/0/25/040/5,025040,Produit de vent obtenu par traceur au CO2,5,Données approximatives,,,,,Operational
bufr4/0/25/040/6,025040,Produit de vent obtenu par traceur au CO2,6,Données vectorielles,,,,,Operational
bufr4/0/25/040/7,025040,Produit de vent obtenu par traceur au CO2,7,Données sur le traceur pour cette image,,,,,Operational
bufr4/0/25/040/8,025040,Produit de vent obtenu par traceur au CO2,8,Données sur le traceur pour l'image suivante,,,,,Operational
bufr4/0/25/040/9-14,025040,Produit de vent obtenu par traceur au CO2,9-14,En réserve,,,,,Operational
bufr4/0/25/040/15,025040,Produit de vent obtenu par traceur au CO2,15,Valeur manquante,,,,,Operational
bufr4/0/25/041/0,025041,Méthode de transmission de la direction de la plate-forme mobile,0,Direction transmise à l'origine en degrés vrais,,,,,Operational
bufr4/0/25/041/1,025041,Méthode de transmission de la direction de la plate-forme mobile,1,"Direction transmise à l'origine au moyen de la table de code 0700, FM 13",,,,,Operational
bufr4/0/25/041/2,025041,Méthode de transmission de la direction de la plate-forme mobile,2,En réserve,,,,,Operational
bufr4/0/25/041/3,025041,Méthode de transmission de la direction de la plate-forme mobile,3,Valeur manquante,,,,,Operational
bufr4/0/25/042/0,025042,Méthode de transmission de la vitesse de la plate-forme mobile,0,Vitesse transmise à l'origine en mètres par seconde,,,,,Operational
bufr4/0/25/042/1,025042,Méthode de transmission de la vitesse de la plate-forme mobile,1,"Vitesse transmise à l'origine au moyen de la table de code 4451, FM 13",,,,,Operational
bufr4/0/25/042/2,025042,Méthode de transmission de la vitesse de la plate-forme mobile,2,En réserve,,,,,Operational
bufr4/0/25/042/3,025042,Méthode de transmission de la vitesse de la plate-forme mobile,3,Valeur manquante,,,,,Operational
bufr4/0/25/045/1-20,025045,Combinaison de canaux de sondeur HIRS,1-20,"En commençant avec la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
bufr4/0/25/045/21-bits-mis-à-1,025045,Combinaison de canaux de sondeur HIRS,21 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/046/1-4,025046,Combinaison de canaux de sondeur MSU,1-4,"En commençant avec la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
bufr4/0/25/046/5-bits-mis-à-1,025046,Combinaison de canaux de sondeur MSU,5 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/047/1-3,025047,Combinaison de canaux de sondeur SSU,1-3,"En commençant par la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
bufr4/0/25/047/4-bits-mis-à-1,025047,Combinaison de canaux de sondeur SSU,4 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/048/1-15,025048,Combinaison de canaux de sondeur AMSU-A,1-15,"En commençant par la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
bufr4/0/25/048/16-bits-mis-à-1,025048,Combinaison de canaux de sondeur AMSU-A,16 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/049/1-5,025049,Combinaison de canaux de sondeur AMSU-B,1-5,"En commençant par la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
bufr4/0/25/049/6-bits-mis-à-1,025049,Combinaison de canaux de sondeur AMSU-B,6 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/051/1-6,025051,Combinaison de canaux de radiomètre AVHRR,1-6,"En commençant par la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
bufr4/0/25/051/7-bits-mis-à-1,025051,Combinaison de canaux de radiomètre AVHRR,7 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/053/1,025053,Qualité des observations,1,Bonne,,,,,Operational
bufr4/0/25/053/2,025053,Qualité des observations,2,Redondante,,,,,Operational
bufr4/0/25/053/3,025053,Qualité des observations,3,Contestable,,,,,Operational
bufr4/0/25/053/4,025053,Qualité des observations,4,Mauvaise,,,,,Operational
bufr4/0/25/053/5,025053,Qualité des observations,5,À l'essai,,,,,Operational
bufr4/0/25/053/6,025053,Qualité des observations,6,Hâtive,,,,,Operational
bufr4/0/25/053/7-11,025053,Qualité des observations,7-11,En réserve,,,,,Operational
bufr4/0/25/053/12-bits-mis-à-1,025053,Qualité des observations,12 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/063/0,025063,Indicateur du système ou processeur central,0,Non défini,,,,,Operational
bufr4/0/25/063/1,025063,Indicateur du système ou processeur central,1,Processeur principal,,,,,Operational
bufr4/0/25/063/2,025063,Indicateur du système ou processeur central,2,Processeur de secours,,,,,Operational
bufr4/0/25/063/3-254,025063,Indicateur du système ou processeur central,3-254,En réserve,,,,,Operational
bufr4/0/25/063/255,025063,Indicateur du système ou processeur central,255,Valeur manquante,,,,,Operational
bufr4/0/25/069/1,025069,Corrections de pression du niveau de vol,1,Valeur lissée,,,,,Operational
bufr4/0/25/069/2,025069,Corrections de pression du niveau de vol,2,Niveau de référence ajusté,,,,,Operational
bufr4/0/25/069/3,025069,Corrections de pression du niveau de vol,3,Intervalle de temps normalisé,,,,,Operational
bufr4/0/25/069/4,025069,Corrections de pression du niveau de vol,4,Valeur aberrante vérifiée,,,,,Operational
bufr4/0/25/069/5,025069,Corrections de pression du niveau de vol,5,Plausibilité contrôlée,,,,,Operational
bufr4/0/25/069/6,025069,Corrections de pression du niveau de vol,6,Cohérence contrôlée,,,,,Operational
bufr4/0/25/069/7,025069,Corrections de pression du niveau de vol,7,Valeur interpolée,,,,,Operational
bufr4/0/25/069/8-bits-mis-à-1,025069,Corrections de pression du niveau de vol,8 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/086/0,025086,Indicateur de correction de profondeur,0,Les profondeurs ne sont pas corrigées,,,,,Operational
bufr4/0/25/086/1,025086,Indicateur de correction de profondeur,1,Les profondeurs sont corrigées,,,,,Operational
bufr4/0/25/086/2,025086,Indicateur de correction de profondeur,2,En réserve,,,,,Operational
bufr4/0/25/086/3,025086,Indicateur de correction de profondeur,3,Valeur manquante,,,,,Operational
bufr4/0/25/090/0,025090,Indicateur de l'état de l'orbite,0,Orbite calculée lors d'une manœuvre,,,,,Operational
bufr4/0/25/090/1,025090,Indicateur de l'état de l'orbite,1,Orbite corrigée pour les opérations de mission,,,,,Operational
bufr4/0/25/090/2,025090,Indicateur de l'état de l'orbite,2,Orbite calculée par extrapolation des opérations de mission,,,,,Operational
bufr4/0/25/090/3,025090,Indicateur de l'état de l'orbite,3,Orbite corrigée (préliminaire/précise),,,,,Operational
bufr4/0/25/090/4,025090,Indicateur de l'état de l'orbite,4,L'orbite (préliminaire/précise) est estimée au cours d'une période de manœuvre,,,,,Operational
bufr4/0/25/090/5,025090,Indicateur de l'état de l'orbite,5,L'orbite (préliminaire/précise) est calculée par interpolation sur une interruption dans les données de poursuite,,,,,Operational
bufr4/0/25/090/6,025090,Indicateur de l'état de l'orbite,6,L'orbite (préliminaire/précise) est calculée par extrapolation sur une durée inférieure à 1 jour,,,,,Operational
bufr4/0/25/090/7,025090,Indicateur de l'état de l'orbite,7,L'orbite (préliminaire/précise) est calculée par extrapolation sur une durée comprise entre 1 jour et 2 jours,,,,,Operational
bufr4/0/25/090/8,025090,Indicateur de l'état de l'orbite,8,"L'orbite (préliminaire/précise) est calculée par extrapolation sur une durée supérieure à 2 jours, ou l'orbite est calculée par extrapolation juste après une manœuvre",,,,,Operational
bufr4/0/25/090/9,025090,Indicateur de l'état de l'orbite,9,Orbite du navigateur DORIS* DIODE**,,,,,Operational
bufr4/0/25/090/10-14,025090,Indicateur de l'état de l'orbite,10-14,En réserve,,,,,Operational
bufr4/0/25/090/15,025090,Indicateur de l'état de l'orbite,15,Valeur manquante,,,,,Operational
bufr4/0/25/093/1,025093,Correction des données RASS (Système de sondage radio-acoustique),1,Pas de correction,,,,,Operational
bufr4/0/25/093/2,025093,Correction des données RASS (Système de sondage radio-acoustique),2,Correction de la vitesse verticale,,,,,Operational
bufr4/0/25/093/3-6,025093,Correction des données RASS (Système de sondage radio-acoustique),3-6,En réserve,,,,,Operational
bufr4/0/25/093/7,025093,Correction des données RASS (Système de sondage radio-acoustique),7,Toutes les corrections,,,,,Operational
bufr4/0/25/093/8-bits-mis-à-1,025093,Correction des données RASS (Système de sondage radio-acoustique),8 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/095/1,025095,Indicateur de l'état de l'altimètre,1,"Altimètre en service (0 = mode normal, 1 = mode de secours)",,,,,Operational
bufr4/0/25/095/2-bits-mis-à-1,025095,Indicateur de l'état de l'altimètre,2 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/096/1,025096,Indicateur de l'état du radiomètre,1,"Indicateur de mode (0 = mode 2, 1 = mode 1)",,,,,Operational
bufr4/0/25/096/2,025096,Indicateur de l'état du radiomètre,2,"Indicateur de séquence d'étalonnage en mode 1 (0 = données normales en mode 1 ou en mode 2, 1 = séquence d'étalonnage en mode 1)",,,,,Operational
bufr4/0/25/096/3,025096,Indicateur de l'état du radiomètre,3,"Canal 2 (0 = en service, 1 = hors service)",,,,,Operational
bufr4/0/25/096/4,025096,Indicateur de l'état du radiomètre,4,"Canal 3 (0 = en service, 1 = hors service)",,,,,Operational
bufr4/0/25/096/5-bits-mis-à-1,025096,Indicateur de l'état du radiomètre,5 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/25/097/0,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,0,Entre 0 et 30 cm,,,,,Operational
bufr4/0/25/097/1,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,1,Entre 30 et 60 cm,,,,,Operational
bufr4/0/25/097/2,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,2,Entre 60 et 90 cm,,,,,Operational
bufr4/0/25/097/3,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,3,Entre 90 et 120 cm,,,,,Operational
bufr4/0/25/097/4,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,4,Entre 120 et 150 cm,,,,,Operational
bufr4/0/25/097/5,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,5,Entre 150 et 180 cm,,,,,Operational
bufr4/0/25/097/6,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,6,Entre 180 et 210 cm,,,,,Operational
bufr4/0/25/097/7,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,7,Entre 210 et 240 cm,,,,,Operational
bufr4/0/25/097/8,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,8,Entre 240 et 270 cm,,,,,Operational
bufr4/0/25/097/9,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,9,Supérieure à 270 cm,,,,,Operational
bufr4/0/25/097/10-14,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,10-14,En réserve,,,,,Operational
bufr4/0/25/097/15,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,15,Valeur manquante,,,,,Operational
bufr4/0/25/098/1,025098,Indicateur de qualité des données de l'altimètre,1,Intervalle en bande Ku,Signification (0 = bonne; 1 = mauvaise),,,,Operational
bufr4/0/25/098/2,025098,Indicateur de qualité des données de l'altimètre,2,Intervalle en bande C,Signification (0 = bonne; 1 = mauvaise),,,,Operational
bufr4/0/25/098/3,025098,Indicateur de qualité des données de l'altimètre,3,Hauteur significative des vagues en bande Ku,Signification (0 = bonne; 1 = mauvaise),,,,Operational
bufr4/0/25/098/4,025098,Indicateur de qualité des données de l'altimètre,4,Hauteur significative des vagues en bande C,Signification (0 = bonne; 1 = mauvaise),,,,Operational
bufr4/0/25/098/5,025098,Indicateur de qualité des données de l'altimètre,5,Coefficient de rétrodiffusion en bande Ku,Signification (0 = bonne; 1 = mauvaise),,,,Operational
bufr4/0/25/098/6,025098,Indicateur de qualité des données de l'altimètre,6,Coefficient de rétrodiffusion en bande C,Signification (0 = bonne; 1 = mauvaise),,,,Operational
