Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310003,(Satellite — haute altitude),,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310003,(Satellite — haute altitude),,303032,Nuages,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310003,(Satellite — haute altitude),,101006,Répéter 1 descripteur 6 fois,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310003,(Satellite — haute altitude),,303023,Température moyenne de la couche,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310004,(Satellite — eau précipitable),,301042,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310004,(Satellite — eau précipitable),,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310004,(Satellite — eau précipitable),,303032,Nuages,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310004,(Satellite — eau précipitable),,101003,Répéter 1 descripteur 3 fois,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310004,(Satellite — eau précipitable),,303024,Eau précipitable,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310005,,,301042,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310005,,,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310005,,,303033,Nuages,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310005,,,101000,Répétition différée de 1 descripteur,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310005,,,031001,Facteur de répétition différée du descripteur,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires),310005,,,303025,Canal de satellite et température de luminance,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310006,,,301042,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310006,,,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310006,,,303033,Nuages,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310006,,,101000,Répétition différée de 1 descripteur,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310006,,,031001,Facteur de répétition différée du descripteur,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310006,,,303023,Température moyenne de la couche,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310007,,,301042,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310007,,,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310007,,,303033,Nuages,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310007,,,101000,Répétition différée de 1 descripteur,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310007,,,031001,Facteur de répétition différée du descripteur,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310007,,,303024,Eau précipitable,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310008,(Données de l'ATOVS HIRS),,310011,Paramètres du champ de vision du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310008,(Données de l'ATOVS HIRS),,101019,Répéter 1 descripteur 19 fois,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310008,(Données de l'ATOVS HIRS),,310012,Paramètres du canal du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310008,(Données de l'ATOVS HIRS),,002150,Numéro du canal de l'instrument TOVS/ ATOVS/AVHRR,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310008,(Données de l'ATOVS HIRS),,025079,"Luminance énergétique d'albédo-éclairement énergétique après filtrage solaire, pour le sondeur ATOVS",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310008,(Données de l'ATOVS HIRS),,025080,"Luminance énergétique d'albédo-largeur équivalente du filtre, pour le sondeur ATOVS",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310008,(Données de l'ATOVS HIRS),,033032,Indicateurs de qualité du canal du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310008,(Données de l'ATOVS HIRS),,014045,Luminance énergétique dans le canal,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310009,(Données AMSU-A de l'ATOVS),,310011,Paramètres du champ de vision du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310009,(Données AMSU-A de l'ATOVS),,101015,Répéter 1 descripteur 15 fois,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310009,(Données AMSU-A de l'ATOVS),,310012,Paramètres du canal du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310010,(Données AMSU-B/MHS de l'ATOVS),,310011,Paramètres du champ de vision du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310010,(Données AMSU-B/MHS de l'ATOVS),,101005,Répéter 1 descripteur 5 fois,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310010,(Données AMSU-B/MHS de l'ATOVS),,310012,Paramètres du canal du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310011,(Paramètres du champ de vision du sondeur ATOVS),,008070,Identificateur de produits de sondages verticaux,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 2,310011,(Paramètres du champ de vision du sondeur ATOVS),,001033,Identification du centre d'origine/de production,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,001034,Identification du centre secondaire d'origine/de production,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,008070,Identificateur de produits de sondages verticaux,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,001033,Identification du centre d'origine/de production,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,001034,Identification du centre secondaire d'origine/de production,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,001007,Indicateur d'identification du satellite,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,002048,Indicateur de détecteur de satellite,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,005040,Numéro de l'orbite,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,025075,"Corrections d'antenne de satellite, numéro de version",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,201133,Changer le champ de données,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,005041,Numéro de la ligne de balayage,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,201000,Changer le champ de données,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,005043,Numéro du champ de vision,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,025070,Numéro de paquet principal,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,033030,Indicateurs d'état pour la ligne de balayage du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,033031,Indicateurs de qualité de la ligne de balayage du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,004001,Année,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,004002,Mois,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,004003,Jour,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,004004,Heure,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,004005,Minute,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,202131,Changer d'échelle,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,201138,Changer le champ de données,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,004006,Seconde,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,201000,Changer le champ de données,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,202000,Changer d'échelle,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,005001,Latitude (précision élevée),,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,006001,Longitude (précision élevée),,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,202126,Changer d'échelle,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,007001,Hauteur de la station,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,202000,Changer d'échelle,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,007024,Distance zénithale du satellite,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,005021,Direction ou azimut,Azimut du satellite,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,007025,Distance zénithale du soleil,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,005022,Azimut du soleil,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,033033,Indicateurs de qualité du champ de vision du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,002151,Indicateur d'identification du radiomètre,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,012064,Température de l'instrument,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,002151,Indicateur d'identification du radiomètre,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,012064,Température de l'instrument,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 3,310011,(Paramètres du champ de vision du sondeur ATOVS),,002151,Indicateur d'identification du radiomètre,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310011,(Paramètres du champ de vision du sondeur ATOVS),,012064,Température de l'instrument,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310011,(Paramètres du champ de vision du sondeur ATOVS),,002151,Indicateur d'identification du radiomètre,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310011,(Paramètres du champ de vision du sondeur ATOVS),,012064,Température de l'instrument,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310012,(Paramètres du canal du sondeur ATOVS),,002150,Numéro du canal de l'instrument TOVS/ ATOVS/AVHRR,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310012,(Paramètres du canal du sondeur ATOVS),,025076,"Log10 du numéro d'onde centrale de la luminance énergétique pour la mesure de la température, dans le cas du sondeur ATOVS",,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310012,(Paramètres du canal du sondeur ATOVS),,025077,Coefficient 1 de correction de largeur de bande,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310012,(Paramètres du canal du sondeur ATOVS),,025078,Coefficient 2 de correction de largeur de bande,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310012,(Paramètres du canal du sondeur ATOVS),,033032,Indicateurs de qualité du canal du sondeur ATOVS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310012,(Paramètres du canal du sondeur ATOVS),,201132,Changer le champ de données,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310012,(Paramètres du canal du sondeur ATOVS),,202129,Changer d'échelle,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310012,(Paramètres du canal du sondeur ATOVS),,012063,Température de luminance,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310012,(Paramètres du canal du sondeur ATOVS),,202000,Changer d'échelle,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310012,(Paramètres du canal du sondeur ATOVS),,201000,Changer le champ de données,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,001007,) Indicateur d'identification du satellite,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,005040,Numéro de l'orbite,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,004001,Année,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,004002,Mois,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,004003,Jour,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,004004,Heure,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,004005,Minute,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,004006,Seconde,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,005001,Latitude (précision élevée),,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,006001,Longitude (précision élevée),,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,007025,Distance zénithale du soleil,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,005043,Numéro du champ de vision,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,025085,Fraction de pixels clairs dans le champ de vision du sondeur HIRS,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,201131,Changer le champ de données,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,202129,Changer d'échelle,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,002150,Numéro du canal de l'instrument TOVS/ ATOVS/AVHRR,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,008023,Statistiques de premier ordre,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,008072,Type de pixel,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,014027,Albédo,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,008072,Type de pixel,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,014027,Albédo,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,002150,Numéro du canal de l'instrument TOVS/ ATOVS/AVHRR,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,008023,Statistiques de premier ordre,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 4,310013,(Données de l'AVHRR (couverture mondiale),,008072,Type de pixel,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,014027,Albédo,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008072,Type de pixel,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,014027,Albédo,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,002150,Numéro du canal de l'instrument TOVS/ ATOVS/AVHRR,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008023,Statistiques de premier ordre,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008072,Type de pixel,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,014027,Albédo,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008072,Type de pixel,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,014027,Albédo,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,202000,Changer d'échelle,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,201000,Changer le champ de données,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,201132,Changer le champ de données,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,202129,Changer d'échelle,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,002150,Numéro du canal de l'instrument TOVS/ ATOVS/AVHRR,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008023,Statistiques de premier ordre,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008072,Type de pixel,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,012063,Température de luminance,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008072,Type de pixel,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,012063,Température de luminance,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,002150,Numéro du canal de l'instrument TOVS/ ATOVS/AVHRR,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008023,Statistiques de premier ordre,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008072,Type de pixel,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,012063,Température de luminance,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008072,Type de pixel,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,012063,Température de luminance,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,002150,Numéro du canal de l'instrument TOVS/ ATOVS/AVHRR,,,,Operational
10,Catégorie 10 — Séquences correspondant à des données de sondages verticaux (données satellitaires) – 5,310013,(Données de l'AVHRR (couverture mondiale),,008023,Statistiques de premier ordre,,,,Operational
